,inputs,energy
5980,"[0.2018965184688568, 0.16529889404773712, 0.03337327390909195]",-0.158646
5981,"[0.1353352814912796, 0.1353352814912796, 0.018315639346837997]",-0.151676
5982,"[0.1353352814912796, 0.049787066876888275, 0.0067379469983279705]",-0.137661
5983,"[0.1353352814912796, 0.018315639346837997, 0.0024787522852420807]",-0.137923
5984,"[0.17377394437789917, 0.16529889404773712, 0.028724640607833862]",-0.15915
5985,"[0.12245643883943558, 0.12245643883943558, 0.0775526836514473]",-0.104175
5986,"[0.23480497300624847, 0.22576647996902466, 0.22576647996902466]",-0.041538
5987,"[0.24809736013412476, 0.2463504821062088, 0.17906880378723145]",-0.062616
5988,"[0.2973979711532593, 0.23480503261089325, 0.15402892231941223]",-0.064549
5989,"[0.24660928547382355, 0.23480486869812012, 0.1764145791530609]",-0.066875
5990,"[0.23480497300624847, 0.20672690868377686, 0.20672690868377686]",-0.058248
5991,"[0.19440066814422607, 0.1944006383419037, 0.18268346786499023]",-0.068937
5992,"[0.2463504821062088, 0.19099538028240204, 0.19099538028240204]",-0.071141
5993,"[0.2914479374885559, 0.23480486869812012, 0.13433358073234558]",-0.077384
5994,"[0.2727258801460266, 0.2348049432039261, 0.14014075696468353]",-0.080989
5995,"[0.23480497300624847, 0.22595947980880737, 0.16091683506965637]",-0.07915
5996,"[0.23480497300624847, 0.18903875350952148, 0.18903875350952148]",-0.072549
5997,"[0.26571419835090637, 0.24635039269924164, 0.12437678128480911]",-0.088764
5998,"[0.2463504821062088, 0.20767265558242798, 0.14875072240829468]",-0.087693
5999,"[0.2463504821062088, 0.17436134815216064, 0.17436134815216064]",-0.083826
6000,"[0.3542196750640869, 0.2348049432039261, 0.1046954095363617]",-0.053381
6001,"[0.3004998564720154, 0.23480506241321564, 0.11377467215061188]",-0.084182
6002,"[0.36145707964897156, 0.23480500280857086, 0.09007367491722107]",-0.053971
6003,"[0.322360098361969, 0.2348048985004425, 0.0948501005768776]",-0.081786
6004,"[0.24374468624591827, 0.2348049134016037, 0.11087661981582642]",-0.104854
6005,"[0.23480497300624847, 0.22818870842456818, 0.11583531647920609]",-0.104874
6006,"[0.23480497300624847, 0.18889975547790527, 0.13357804715633392]",-0.099818
6007,"[0.23480497300624847, 0.15756064653396606, 0.15756064653396606]",-0.095668
6008,"[0.24801699817180634, 0.18268345296382904, 0.10045435279607773]",-0.117736
6009,"[0.18268351256847382, 0.1494702696800232, 0.1494702696800232]",-0.090374
6010,"[0.24953202903270721, 0.13533532619476318, 0.08898432552814484]",-0.129127
6011,"[0.012955148704349995, 0.012955136597156525, 0.00033546279883012176]",-0.013171
6012,"[0.3678794503211975, 0.2089848816394806, 0.11905156075954437]",-0.04337
6013,"[0.3678794503211975, 0.16110758483409882, 0.14812776446342468]",-0.046564
6014,"[0.3678794503211975, 0.15440842509269714, 0.15440842509269714]",-0.046608
6015,"[0.3011941909790039, 0.29220956563949585, 0.09212426841259003]",-0.071554
6016,"[0.3011941909790039, 0.2370060533285141, 0.10389596968889236]",-0.088349
6017,"[0.3011941909790039, 0.2156876027584076, 0.11062519252300262]",-0.090823
6018,"[0.3011941909790039, 0.17484912276268005, 0.13011011481285095]",-0.091292
6019,"[0.3011941909790039, 0.15769538283348083, 0.14279520511627197]",-0.090858
6020,"[0.27253180742263794, 0.21863272786140442, 0.10655604302883148]",-0.103249
6021,"[0.3330375850200653, 0.2463504821062088, 0.08204396814107895]",-0.076822
6022,"[0.32048943638801575, 0.24635063111782074, 0.08347079157829285]",-0.084708
6023,"[0.288318932056427, 0.24635057151317596, 0.08786054700613022]",-0.099954
6024,"[0.24770024418830872, 0.24635060131549835, 0.09554423391819]",-0.109961
6025,"[0.2463504821062088, 0.1730065941810608, 0.12323598563671112]",-0.107079
6026,"[0.2463504821062088, 0.14493034780025482, 0.14493034780025482]",-0.104479
6027,"[0.3411271572113037, 0.23480497300624847, 0.08009836077690125]",-0.075948
6028,"[0.29309865832328796, 0.2348049432039261, 0.08592191338539124]",-0.102345
6029,"[0.2501071095466614, 0.23480500280857086, 0.09363321959972382]",-0.113163
6030,"[0.23480497300624847, 0.22245831787586212, 0.10067978501319885]",-0.114519
6031,"[0.23480497300624847, 0.17242446541786194, 0.12158777564764023]",-0.108446
6032,"[0.23480497300624847, 0.14365580677986145, 0.14365580677986145]",-0.105087
6033,"[0.2255895733833313, 0.20189663767814636, 0.09495916217565536]",-0.121298
6034,"[0.36663883924484253, 0.18268358707427979, 0.07206021994352341]",-0.073644
6035,"[0.3180241584777832, 0.18268351256847382, 0.07642191648483276]",-0.10718
6036,"[0.26153790950775146, 0.18268360197544098, 0.08415244519710541]",-0.124388
6037,"[0.22722241282463074, 0.18268346786499023, 0.09130289405584335]",-0.12463
6038,"[0.18268351256847382, 0.13661304116249084, 0.13661304116249084]",-0.098719
6039,"[0.22848744690418243, 0.16529884934425354, 0.08775278925895691]",-0.127582
6040,"[0.1353352814912796, 0.1275654286146164, 0.1275654286146164]",-0.080214
6041,"[0.21433179080486298, 0.053189925849437714, 0.04978708177804947]",-0.154553
6042,"[0.2967853844165802, 0.23480477929115295, 0.07378742843866348]",-0.106931
6043,"[0.266303151845932, 0.23480506241321564, 0.07782726734876633]",-0.117255
6044,"[0.23480497300624847, 0.22780968248844147, 0.08491560816764832]",-0.122749
6045,"[0.23480497300624847, 0.20282112061977386, 0.09139419347047806]",-0.122356
6046,"[0.23480497300624847, 0.1899816393852234, 0.09559376537799835]",-0.12113
6047,"[0.23480497300624847, 0.1572437435388565, 0.11061567068099976]",-0.116086
6048,"[0.23480497300624847, 0.13088379800319672, 0.13088379800319672]",-0.113362
6049,"[0.3678794503211975, 0.1648406833410263, 0.10113610327243805]",-0.06414
6050,"[0.33287107944488525, 0.17528212070465088, 0.09435881674289703]",-0.091356
6051,"[0.3011941909790039, 0.22080472111701965, 0.07907073944807053]",-0.105925
6052,"[0.3011941909790039, 0.19556675851345062, 0.0853402242064476]",-0.108526
6053,"[0.3011941909790039, 0.16903674602508545, 0.09461252391338348]",-0.109078
6054,"[0.2463504821062088, 0.20513127744197845, 0.0785503163933754]",-0.127671
6055,"[0.2463504821062088, 0.18360251188278198, 0.0844559520483017]",-0.12675
6056,"[0.2463504821062088, 0.17243161797523499, 0.08827639371156693]",-0.125695
6057,"[0.2463504821062088, 0.12013642489910126, 0.12013642489910126]",-0.120355
6058,"[0.2688402533531189, 0.2348048985004425, 0.06678231805562973]",-0.122349
6059,"[0.24181991815567017, 0.23480480909347534, 0.07048960030078888]",-0.128115
6060,"[0.23480497300624847, 0.20733119547367096, 0.0769960880279541]",-0.130197
6061,"[0.23480497300624847, 0.17311057448387146, 0.08679932355880737]",-0.127426
6062,"[0.23480497300624847, 0.11917273700237274, 0.11917273700237274]",-0.120647
6063,"[0.3166367709636688, 0.18268351256847382, 0.057844310998916626]",-0.117111
6064,"[0.2635737955570221, 0.18268360197544098, 0.06272895634174347]",-0.135557
6065,"[0.21814222633838654, 0.182683527469635, 0.06928125023841858]",-0.137879
6066,"[0.18991513550281525, 0.18268361687660217, 0.07534847408533096]",-0.13373
6067,"[0.18268351256847382, 0.1757778823375702, 0.07931997627019882]",-0.130205
6068,"[0.18268351256847382, 0.11382065713405609, 0.11382065713405609]",-0.112669
6069,"[0.19392108917236328, 0.13533532619476318, 0.06696470081806183]",-0.136445
6070,"[0.1353352814912796, 0.10687792301177979, 0.10687792301177979]",-0.092447
6071,"[0.18841619789600372, 0.049787044525146484, 0.04430109262466431]",-0.149659
6072,"[0.3678794503211975, 0.14164404571056366, 0.08030384033918381]",-0.078487
6073,"[0.3678794503211975, 0.13567422330379486, 0.08307835459709167]",-0.078738
6074,"[0.33287107944488525, 0.17456024885177612, 0.0678534135222435]",-0.104012
6075,"[0.33287107944488525, 0.1376483142375946, 0.08042608201503754]",-0.105569
6076,"[0.33287107944488525, 0.10354923456907272, 0.10354923456907272]",-0.105531
6077,"[0.27253180742263794, 0.18842938542366028, 0.06191667541861534]",-0.132816
6078,"[0.27253180742263794, 0.14951837062835693, 0.07212202996015549]",-0.132217
6079,"[0.27253180742263794, 0.10086079686880112, 0.10086079686880112]",-0.129578
6080,"[0.2463504821062088, 0.19565719366073608, 0.059106115251779556]",-0.139755
6081,"[0.2463504821062088, 0.16945333778858185, 0.06454036384820938]",-0.139016
6082,"[0.2463504821062088, 0.15191105008125305, 0.06949519366025925]",-0.1375
6083,"[0.2463504821062088, 0.14274582266807556, 0.072700135409832]",-0.136498
6084,"[0.2463504821062088, 0.0993773564696312, 0.0993773564696312]",-0.132675
6085,"[0.23480497300624847, 0.2286643385887146, 0.05369153246283531]",-0.140147
6086,"[0.23480497300624847, 0.22049933671951294, 0.054701194167137146]",-0.141029
6087,"[0.23480497300624847, 0.19913968443870544, 0.05781271308660507]",-0.142023
6088,"[0.23480497300624847, 0.17140230536460876, 0.063275545835495]",-0.140835
6089,"[0.23480497300624847, 0.11875540018081665, 0.08307895064353943]",-0.134166
6090,"[0.23480497300624847, 0.09864521771669388, 0.09864521771669388]",-0.132745
6091,"[0.2102714478969574, 0.2018965631723404, 0.05391514301300049]",-0.146538
6092,"[0.2018965184688568, 0.17738261818885803, 0.05943068116903305]",-0.143775
6093,"[0.2018965184688568, 0.1561707705259323, 0.06451531499624252]",-0.139974
6094,"[0.2018965184688568, 0.14533261954784393, 0.06783175468444824]",-0.137601
6095,"[0.2018965184688568, 0.09623713791370392, 0.09623713791370392]",-0.128766
6096,"[0.2592402696609497, 0.18268351256847382, 0.0473589263856411]",-0.144854
6097,"[0.18268351256847382, 0.15806031227111816, 0.062112316489219666]",-0.139259
6098,"[0.18268351256847382, 0.09456241130828857, 0.09456241130828857]",-0.123647
6099,"[0.18486084043979645, 0.16529889404773712, 0.0546441525220871]",-0.144836
6100,"[0.16529889404773712, 0.1597672998905182, 0.05977635458111763]",-0.13813
6101,"[0.16529889404773712, 0.14723512530326843, 0.06314979493618011]",-0.133895
6102,"[0.1625944823026657, 0.1353352963924408, 0.05530555173754692]",-0.13615
6103,"[0.1353352814912796, 0.08922363817691803, 0.08922363817691803]",-0.102227
6104,"[0.16350102424621582, 0.04978705570101738, 0.03682447224855423]",-0.141398
6105,"[0.3011941909790039, 0.13493268191814423, 0.048099584877491]",-0.136442
6106,"[0.3011941909790039, 0.1042950451374054, 0.05797132849693298]",-0.136175
6107,"[0.27253180742263794, 0.15723717212677002, 0.04285212233662605]",-0.146331
6108,"[0.27253180742263794, 0.14027385413646698, 0.0459541454911232]",-0.146179
6109,"[0.27253180742263794, 0.12350082397460938, 0.05003184825181961]",-0.145585
6110,"[0.27253180742263794, 0.11191650480031967, 0.05372655391693115]",-0.14502
6111,"[0.27253180742263794, 0.10575134307146072, 0.056104544550180435]",-0.1447
6112,"[0.27253180742263794, 0.07553809136152267, 0.07553809136152267]",-0.143631
6113,"[0.2463504821062088, 0.1653815656900406, 0.040741827338933945]",-0.152247
6114,"[0.2463504821062088, 0.12682339549064636, 0.04802624508738518]",-0.150027
6115,"[0.2463504821062088, 0.11392469704151154, 0.05180780962109566]",-0.148868
6116,"[0.2463504821062088, 0.07454995810985565, 0.07454995810985565]",-0.146268
6117,"[0.23480497300624847, 0.1693987250328064, 0.03977566584944725]",-0.154022
6118,"[0.23480497300624847, 0.16366606950759888, 0.04054660722613335]",-0.153801
6119,"[0.23480497300624847, 0.14848339557647705, 0.04292307794094086]",-0.15284
6120,"[0.23480497300624847, 0.12839314341545105, 0.047096751630306244]",-0.150939
6121,"[0.23480497300624847, 0.10775172710418701, 0.05338563024997711]",-0.14863
6122,"[0.19204992055892944, 0.18268351256847382, 0.03508434817194939]",-0.157984
6123,"[0.18268351256847382, 0.1629425436258316, 0.03823857009410858]",-0.154313
6124,"[0.18268351256847382, 0.11934492737054825, 0.046411044895648956]",-0.144726
6125,"[0.18268351256847382, 0.11061445623636246, 0.04898669570684433]",-0.142564
6126,"[0.1688997447490692, 0.16529887914657593, 0.03651057928800583]",-0.153948
6127,"[0.16529889404773712, 0.13955886662006378, 0.04074959084391594]",-0.146694
6128,"[0.16529889404773712, 0.12095627933740616, 0.04470166936516762]",-0.141108
6129,"[0.16529889404773712, 0.1115623414516449, 0.04730072245001793]",-0.138181
6130,"[0.16529889404773712, 0.07015374302864075, 0.07015374302864075]",-0.129095
6131,"[0.1353352814912796, 0.1238308697938919, 0.04142683371901512]",-0.133753
6132,"[0.12976554036140442, 0.049787092953920364, 0.027822330594062805]",-0.124898
6133,"[0.17264600098133087, 0.1725616753101349, 0.030016940087080002]",-0.159047
6134,"[0.17261354625225067, 0.17256176471710205, 0.029795464128255844]",-0.159171
6135,"[0.17604775726795197, 0.1692294180393219, 0.029792459681630135]",-0.159188
6136,"[0.17604775726795197, 0.061765268445014954, 0.061765268445014954]",-0.138005
6137,"[0.3678794503211975, 0.0644485354423523, 0.036373380571603775]",-0.109722
6138,"[0.3011941909790039, 0.06731091439723969, 0.0339767225086689]",-0.150464
6139,"[0.27253180742263794, 0.09536917507648468, 0.025991126894950867]",-0.158698
6140,"[0.27253180742263794, 0.08554966747760773, 0.027939649298787117]",-0.158535
6141,"[0.27253180742263794, 0.06498575210571289, 0.03431016206741333]",-0.158172
6142,"[0.27253180742263794, 0.046439312398433685, 0.046439312398433685]",-0.158004
6143,"[0.2463504821062088, 0.10030898451805115, 0.024711167439818382]",-0.162302
6144,"[0.2463504821062088, 0.07009967416524887, 0.03167761117219925]",-0.160864
6145,"[0.2463504821062088, 0.04592718929052353, 0.04592718929052353]",-0.160258
6146,"[0.23480497300624847, 0.10274551808834076, 0.02412516251206398]",-0.162803
6147,"[0.23480497300624847, 0.09947817772626877, 0.024611007422208786]",-0.162586
6148,"[0.23480497300624847, 0.07887407392263412, 0.028740061447024345]",-0.16123
6149,"[0.23480497300624847, 0.07074914127588272, 0.031145093962550163]",-0.160758
6150,"[0.23480497300624847, 0.06644726544618607, 0.03270287066698074]",-0.160535
6151,"[0.23480497300624847, 0.05511998385190964, 0.03825690224766731]",-0.160081
6152,"[0.23480497300624847, 0.045673198997974396, 0.045673198997974396]",-0.159925
6153,"[0.18268351256847382, 0.08432255685329437, 0.025968920439481735]",-0.153013
6154,"[0.18268351256847382, 0.07401686906814575, 0.02846524864435196]",-0.151419
6155,"[0.18268351256847382, 0.06868995726108551, 0.030100524425506592]",-0.150686
6156,"[0.18268351256847382, 0.044241487979888916, 0.044241487979888916]",-0.148748
6157,"[0.1353352814912796, 0.07757262140512466, 0.02549312263727188]",-0.131982
6158,"[0.08539600670337677, 0.049787066876888275, 0.017328796908259392]",-0.094756
6159,"[0.049787066876888275, 0.03494073823094368, 0.03494073823094368]",-0.046468
6160,"[0.23480497300624847, 0.06231830641627312, 0.014632646925747395]",-0.167807
6161,"[0.23480497300624847, 0.06041863188147545, 0.014935764484107494]",-0.167755
6162,"[0.23480497300624847, 0.04337066039443016, 0.019011855125427246]",-0.167414
6163,"[0.23480497300624847, 0.0407676175236702, 0.01998281665146351]",-0.167383
6164,"[0.23480497300624847, 0.033857278525829315, 0.023439517244696617]",-0.167331
6165,"[0.18268351256847382, 0.07065120339393616, 0.012906813994050026]",-0.158596
6166,"[0.18268351256847382, 0.02727634087204933, 0.02727634087204933]",-0.155773
6167,"[0.1353352814912796, 0.08208499848842621, 0.011108996346592903]",-0.141032
6168,"[0.1353352814912796, 0.04809586703777313, 0.015634121373295784]",-0.133503
6169,"[0.33287107944488525, 0.02448393777012825, 0.01302566472440958]",-0.147087
6170,"[0.27253180742263794, 0.02564595453441143, 0.012187454849481583]",-0.169334
6171,"[0.2463504821062088, 0.02623206377029419, 0.011779255233705044]",-0.171464
6172,"[0.2463504821062088, 0.017233941704034805, 0.017233941704034805]",-0.171509
6173,"[0.23480497300624847, 0.0377979651093483, 0.008875148370862007]",-0.171058
6174,"[0.23480497300624847, 0.03668052330613136, 0.009063025936484337]",-0.171055
6175,"[0.23480497300624847, 0.029448118060827255, 0.010659679770469666]",-0.171057
6176,"[0.23480497300624847, 0.026510069146752357, 0.011588819324970245]",-0.171066
6177,"[0.23480497300624847, 0.02493547648191452, 0.012189965695142746]",-0.171072
6178,"[0.23480497300624847, 0.020729834213852882, 0.014327315613627434]",-0.171091
6179,"[0.2018965184688568, 0.027380891144275665, 0.01100463792681694]",-0.165622
6180,"[0.18268351256847382, 0.04285212233662605, 0.00782837811857462]",-0.160038
6181,"[0.18268351256847382, 0.016750697046518326, 0.016750697046518326]",-0.159462
6182,"[0.049787066876888275, 0.03456936776638031, 0.006619149353355169]",-0.060494
6183,"[0.23480497300624847, 0.022925622761249542, 0.005383049603551626]",-0.172858
6184,"[0.23480497300624847, 0.022263426333665848, 0.0054989769123494625]",-0.17286
6185,"[0.23480497300624847, 0.02045617811381817, 0.005856428295373917]",-0.172866
6186,"[0.23480497300624847, 0.0161739494651556, 0.007056982256472111]",-0.172888
6187,"[0.23480497300624847, 0.012665190733969212, 0.00874332431703806]",-0.172906
6188,"[0.23480497300624847, 0.010483537800610065, 0.010483537800610065]",-0.172911
6189,"[0.3678794503211975, 0.00883548241108656, 0.004969636909663677]",-0.124147
6190,"[0.3011941909790039, 0.009285463951528072, 0.004659681115299463]",-0.164556
6191,"[0.2463504821062088, 0.013575345277786255, 0.003344292752444744]",-0.17411
6192,"[0.2463504821062088, 0.009744799695909023, 0.004362916108220816]",-0.174111
6193,"[0.23480497300624847, 0.01092340424656868, 0.003942052833735943]",-0.17371
6194,"[0.23480497300624847, 0.006395136471837759, 0.006395136471837759]",-0.173715
6195,"[0.18268351256847382, 0.01576441526412964, 0.002879899460822344]",-0.162137
6196,"[0.18268351256847382, 0.010437523946166039, 0.0039484379813075066]",-0.162106
6197,"[0.1353352814912796, 0.006102727260440588, 0.006102727260440588]",-0.137779
6198,"[0.23480497300624847, 0.008433867245912552, 0.0019803133327513933]",-0.174062
6199,"[0.23480497300624847, 0.008198141120374203, 0.002024062443524599]",-0.174059
6200,"[0.23480497300624847, 0.007551477290689945, 0.0021589475218206644]",-0.174053
6201,"[0.23480497300624847, 0.00664466293528676, 0.002395686926320195]",-0.174047
6202,"[0.23480497300624847, 0.005999830551445484, 0.002611632691696286]",-0.174042
6203,"[0.23480497300624847, 0.005651012994349003, 0.0027511618100106716]",-0.17404
6204,"[0.23480497300624847, 0.004708526190370321, 0.003245758358389139]",-0.174037
6205,"[0.23480497300624847, 0.003897137241438031, 0.003897137241438031]",-0.174035
6206,"[0.33287107944488525, 0.0033453821670264006, 0.001775837386958301]",-0.150065
6207,"[0.3011941909790039, 0.0034314405638724566, 0.0017202413873746991]",-0.164966
6208,"[0.27253180742263794, 0.003518554847687483, 0.0016659998800605536]",-0.1724
6209,"[0.2463504821062088, 0.0036075676325708628, 0.001612574909813702]",-0.174548
6210,"[0.2463504821062088, 0.0023797655012458563, 0.0023797655012458563]",-0.174539
6211,"[0.23480497300624847, 0.004974141251295805, 0.0012279159855097532]",-0.174174
6212,"[0.23480497300624847, 0.004585928283631802, 0.0013105240650475025]",-0.174167
6213,"[0.23480497300624847, 0.0040397909469902515, 0.0014554811641573906]",-0.174159
6214,"[0.23480497300624847, 0.0036502177827060223, 0.001587661332450807]",-0.174153
6215,"[0.23480497300624847, 0.0034390625078231096, 0.0016730389324948192]",-0.174151
6216,"[0.23480497300624847, 0.0028670758474618196, 0.0019754411187022924]",-0.174146
6217,"[0.2018965184688568, 0.003785763867199421, 0.0015112614491954446]",-0.168684
6218,"[0.18268351256847382, 0.0057994043454527855, 0.0010594557970762253]",-0.162605
6219,"[0.18268351256847382, 0.003876609029248357, 0.0014622978633269668]",-0.162571
6220,"[0.18268351256847382, 0.0023346124216914177, 0.0023346124216914177]",-0.162559
6221,"[0.16529889404773712, 0.003968243021517992, 0.001414614962413907]",-0.155191
6222,"[0.1353352814912796, 0.004153617657721043, 0.001323023927398026]",-0.138271
6223,"[0.1353352814912796, 0.002281863708049059, 0.002281863708049059]",-0.138255
6224,"[0.049787066876888275, 0.005102429538965225, 0.0009355243528261781]",-0.057459
6225,"[0.049787066876888275, 0.0020608052145689726, 0.0020608052145689726]",-0.057442
6226,"[0.23480497300624847, 0.003102646442130208, 0.0007285166066139936]",-0.174196
6227,"[0.23480497300624847, 0.0030178294982761145, 0.000744903925806284]",-0.174194
6228,"[0.23480497300624847, 0.0024551269598305225, 0.0008840585360303521]",-0.174181
6229,"[0.23480497300624847, 0.0020917863585054874, 0.001017024158500135]",-0.174173
6230,"[0.23480497300624847, 0.0017447236459702253, 0.0012016844702884555]",-0.174169
6231,"[0.23480497300624847, 0.0014441241510212421, 0.0014441241510212421]",-0.174168
6232,"[0.3678794503211975, 0.0012020454742014408, 0.0006754716159775853]",-0.124536
6233,"[0.33287107944488525, 0.0012339563108980656, 0.0006547154625877738]",-0.150077
6234,"[0.3011941909790039, 0.0016615571221336722, 0.0005004514823667705]",-0.164989
6235,"[0.3011941909790039, 0.00126636924687773, 0.0006344660650938749]",-0.164979
6236,"[0.2463504821062088, 0.0013330051442608237, 0.0005952722276560962]",-0.174562
6237,"[0.23480497300624847, 0.0018308478174731135, 0.000451878848252818]",-0.174182
6238,"[0.23480497300624847, 0.0014916148502379656, 0.0005368745769374073]",-0.174172
6239,"[0.23480497300624847, 0.0013492044527083635, 0.0005862063262611628]",-0.174168
6240,"[0.23480497300624847, 0.0012717791832983494, 0.0006180520285852253]",-0.174167
6241,"[0.23480497300624847, 0.0008784134988673031, 0.0008784134988673031]",-0.174161
6242,"[0.18268351256847382, 0.001435637241229415, 0.0005406005075201392]",-0.162588
6243,"[0.18268351256847382, 0.0008661795873194933, 0.0008661795873194933]",-0.162579
6244,"[0.1353352814912796, 0.0015425145393237472, 0.000489946745801717]",-0.138291
6245,"[0.23480497300624847, 0.0011413998436182737, 0.0002680064062587917]",-0.174164
6246,"[0.23480497300624847, 0.0011106925085186958, 0.00027411640621721745]",-0.174163
6247,"[0.23480497300624847, 0.0010259817354381084, 0.0002929508627858013]",-0.17416
6248,"[0.23480497300624847, 0.0007729670614935458, 0.00037550204433500767]",-0.174151
6249,"[0.23480497300624847, 0.0005341081996448338, 0.0005341081996448338]",-0.174148
6250,"[0.3678794503211975, 0.00042556735570542514, 0.0002583086316008121]",-0.124513
6251,"[0.3678794503211975, 0.0003761981497518718, 0.0002905474975705147]",-0.124512
6252,"[0.33287107944488525, 0.0004548370197881013, 0.00024125487834680825]",-0.150053
6253,"[0.3011941909790039, 0.0006112527335062623, 0.00018410572374705225]",-0.164959
6254,"[0.2463504821062088, 0.0006758766248822212, 0.00016650246107019484]",-0.17454
6255,"[0.2463504821062088, 0.0004919811035506427, 0.00021956264390610158]",-0.174534
6256,"[0.23480497300624847, 0.0006737882504239678, 0.00016628045705147088]",-0.174145
6257,"[0.23480497300624847, 0.0006226918776519597, 0.00017776689492166042]",-0.174143
6258,"[0.23480497300624847, 0.0005502126878127456, 0.00019790955411735922]",-0.174141
6259,"[0.23480497300624847, 0.0004980788799002767, 0.0002162557648262009]",-0.174139
6260,"[0.23480497300624847, 0.0003921890165656805, 0.0002699245233088732]",-0.174136
6261,"[0.23480497300624847, 0.00032465753611177206, 0.00032465753611177206]",-0.174136
6262,"[0.18268351256847382, 0.0005307308747433126, 0.000199626010726206]",-0.162556
6263,"[0.18268351256847382, 0.00032069190638139844, 0.00032069190638139844]",-0.162551
6264,"[0.1353352814912796, 0.0009118819725699723, 0.00012340980174485594]",-0.138272
6265,"[0.1353352814912796, 0.0003152143326587975, 0.0003152143326587975]",-0.138249
6266,"[0.049787066876888275, 0.0007185022113844752, 0.00012970886018592864]",-0.057449
6267,"[0.049787066876888275, 0.0002918093232437968, 0.0002918093232437968]",-0.057438
6268,"[0.23480497300624847, 0.0004198975511826575, 9.859404235612601e-05]",-0.174133
6269,"[0.23480497300624847, 0.0004087361739948392, 0.00010086526162922382]",-0.174132
6270,"[0.23480497300624847, 0.00037789481575600803, 0.00010786591883515939]",-0.174131
6271,"[0.23480497300624847, 0.0003340856346767396, 0.00012014048115815967]",-0.174129
6272,"[0.23480497300624847, 0.0003025301266461611, 0.00013131820014677942]",-0.174128
6273,"[0.23480497300624847, 0.00028531908174045384, 0.0001385287323500961]",-0.174127
6274,"[0.23480497300624847, 0.00025468060630373657, 5.9800309827551246e-05]",-0.174124
6275,"[0.23480497300624847, 0.0002293186989845708, 6.544838834088296e-05]",-0.174123
6276,"[0.23480497300624847, 0.00018372441991232336, 7.973127503646538e-05]",-0.174121
6277,"[0.23480497300624847, 0.00017329605179838836, 8.412126044277102e-05]",-0.17412
6278,"[0.2463504821062088, 9.146999946096912e-05, 2.2533657102030702e-05]",-0.174508
6279,"[0.2463504821062088, 6.688087887596339e-05, 2.982561090902891e-05]",-0.174506
6280,"[0.23480497300624847, 9.369176405016333e-05, 2.199930531787686e-05]",-0.174112
6281,"[0.23480497300624847, 8.443222031928599e-05, 2.4092572857625782e-05]",-0.174112
6282,"[0.23480497300624847, 7.473798905266449e-05, 2.6862628146773204e-05]",-0.174111
6283,"[0.23480497300624847, 6.773194036213681e-05, 2.9383683795458637e-05]",-0.174111
6284,"[0.23480497300624847, 6.390253111021593e-05, 3.100914182141423e-05]",-0.17411
6285,"[0.23480497300624847, 4.422542406246066e-05, 4.422542406246066e-05]",-0.17411
6286,"[0.2463504821062088, 3.885969713668031e-22, 9.573095928653478e-23]",-0.174495
6287,"[0.24659697711467743, 0.01723542995750904, 0.01723542995750904]",-0.171509
6288,"[0.3678794503211975, 0.04776885733008385, 0.04776885733008385]",-0.110021
6289,"[0.3678794503211975, 0.011108996346592903, 0.004086771514266729]",-0.124138
6290,"[0.3678794503211975, 0.006571996491402388, 0.006571996491402388]",-0.124151
6291,"[0.16529889404773712, 0.10375586152076721, 0.022234324365854263]",-0.151575
6292,"[0.16529889404773712, 0.04362644627690315, 0.04362644627690315]",-0.141559
6293,"[0.3011941909790039, 0.04691528528928757, 0.04691528528928757]",-0.150496
6294,"[0.3011941909790039, 0.03337326645851135, 0.01005183719098568]",-0.16178
6295,"[0.3011941909790039, 0.01751408725976944, 0.01751408725976944]",-0.162012
6296,"[0.3011941909790039, 0.012277338653802872, 0.0036978640127927065]",-0.164549
6297,"[0.3011941909790039, 0.006500530522316694, 0.006500530522316694]",-0.164562
6298,"[0.2018965184688568, 0.11080315709114075, 0.022370774298906326]",-0.161205
6299,"[0.2018965184688568, 0.09617389738559723, 0.024369556456804276]",-0.159282
6300,"[0.2018965184688568, 0.04483191668987274, 0.04483191668987274]",-0.154685
6301,"[0.18268351256847382, 0.182683527469635, 0.03337326645851135]",-0.158613
6302,"[0.17377394437789917, 0.17377394437789917, 0.03019738383591175]",-0.159167
6303,"[0.12245643883943558, 0.12245640903711319, 0.014995579607784748]",-0.145498
6304,"[0.10025884956121445, 0.10025882720947266, 0.01005183719098568]",-0.130317
6305,"[0.2441432923078537, 0.013167548924684525, 0.0032147690653800964]",-0.174133
6306,"[0.3678794503211975, 0.24659688770771027, 0.12392712384462357]",-0.02723
6307,"[0.23457027971744537, 0.060810066759586334, 0.023706849664449692]",-0.164326
6308,"[0.12245643883943558, 0.12245643883943558, 0.051311101764440536]",-0.121992
6309,"[0.1495686173439026, 0.14956866204738617, 0.14956866204738617]",-0.075007
6310,"[0.12245643883943558, 0.12245646864175797, 0.12245646864175797]",-0.074211
6311,"[0.3678794503211975, 0.30119428038597107, 0.13081444799900055]",0.004402
6312,"[0.3011941909790039, 0.24659697711467743, 0.07427358627319336]",-0.100613
6313,"[0.24659697711467743, 0.01831563003361225, 0.005199313163757324]",-0.173531
6314,"[0.12245643883943558, 0.1224563792347908, 0.020644742995500565]",-0.142065
6315,"[0.16529889404773712, 0.09283116459846497, 0.09283116459846497]",-0.117251
6316,"[0.1353352814912796, 0.06770586967468262, 0.06770586967468262]",-0.113294
