,Ahalf,Y,Z,E
646,0.435,0.0,3.415,-0.059442
647,0.425,0.0,3.835,-0.051483
648,0.415,0.0,4.285,-0.040493
649,0.405,0.0,4.735,-0.027107
650,0.8785,0.122562,2.63122,-0.159137
651,0.8785,0.244527,2.618401,-0.159031
652,0.585,0.585,1.59825,-0.049154
653,0.685,0.685,1.871455,-0.119473
654,0.785,0.785,2.14466,-0.14959
655,0.835,0.835,2.281262,-0.15538
656,0.885,0.885,2.417865,-0.156982
657,0.935,0.935,2.554468,-0.155447
658,0.985,0.985,2.69107,-0.151584
659,1.085,1.085,2.964275,-0.139251
660,1.235,1.235,3.374083,-0.115149
661,1.335,1.335,3.647288,-0.098219
662,0.5,0.7,1.712436,-0.039388
663,0.55,0.78,1.901,-0.091508
664,0.6225,0.825,2.051442,-0.127462
665,0.69,0.87,2.196884,-0.14626
666,0.7575,0.915,2.342326,-0.155271
667,0.825,0.96,2.487769,-0.157639
668,0.8925,1.005,2.633211,-0.155485
669,0.96,1.05,2.778653,-0.150299
670,0.485,1.005,2.225711,-0.079773
671,0.625,1.045,2.434993,-0.147007
672,0.695,1.065,2.539634,-0.157592
673,0.765,1.085,2.644275,-0.160256
674,0.835,1.105,2.748916,-0.157997
675,0.905,1.125,2.853557,-0.152735
676,1.045,1.165,3.062839,-0.137928
677,0.45,1.32,2.736307,-0.069208
678,0.54,1.33,2.843628,-0.133715
679,0.63,1.34,2.950948,-0.160078
680,0.72,1.35,3.058269,-0.1664
681,0.81,1.36,3.165589,-0.161971
682,0.9,1.37,3.27291,-0.151958
683,1.08,1.39,3.487551,-0.125927
684,1.26,1.41,3.702192,-0.100939
685,0.45,1.7,3.394486,-0.079545
686,0.55,1.7,3.494486,-0.146422
687,0.625,1.7,3.569486,-0.166156
688,0.7,1.7,3.644486,-0.171612
689,0.775,1.7,3.719486,-0.168557
690,0.9,1.7,3.844486,-0.153401
691,1.0,1.7,3.944486,-0.137152
692,1.5,1.7,4.444486,-0.062263
693,0.6,1.03923,1.2,-0.049927
694,0.7,1.212436,1.4,-0.114141
695,0.8,1.385641,1.6,-0.14186
696,0.85,1.472243,1.7,-0.147226
697,0.9,1.558846,1.8,-0.148713
698,0.95,1.645448,1.9,-0.147286
699,1.0,1.732051,2.0,-0.143684
700,1.1,1.905256,2.2,-0.132098
701,1.25,2.165064,2.5,-0.109351
702,0.5,1.212436,1.2,-0.027364
703,0.5711,1.437602,1.4011,-0.09983
704,0.6379,1.506884,1.5079,-0.127015
705,0.7047,1.576166,1.6147,-0.14202
706,0.7715,1.645448,1.7215,-0.14886
707,0.8049,1.680089,1.7749,-0.150077
708,0.8383,1.71473,1.8283,-0.150164
709,0.8717,1.749371,1.8817,-0.14932
710,0.9719,1.853294,2.0419,-0.142744
711,0.516,1.628128,1.456,-0.087191
712,0.582,1.680089,1.552,-0.122076
713,0.648,1.732051,1.648,-0.141338
714,0.714,1.784012,1.744,-0.150497
715,0.78,1.835974,1.84,-0.153035
716,0.846,1.887935,1.936,-0.151231
717,0.912,1.939897,2.032,-0.146606
718,1.044,2.04382,2.224,-0.132724
719,0.455,1.853294,1.525,-0.052961
720,0.535,1.887935,1.625,-0.113381
721,0.615,1.922576,1.725,-0.14272
722,0.695,1.957217,1.825,-0.154406
723,0.775,1.991858,1.925,-0.155912
724,0.855,2.026499,2.025,-0.151574
725,0.935,2.06114,2.125,-0.144037
726,1.095,2.130422,2.325,-0.125381
727,0.455,2.37291,1.825,-0.073669
728,0.545,2.39023,1.925,-0.134781
729,0.635,2.407551,2.025,-0.159259
730,0.725,2.424871,2.125,-0.164411
731,0.815,2.442192,2.225,-0.159221
732,0.905,2.459512,2.325,-0.148632
733,1.085,2.494153,2.525,-0.121751
734,1.265,2.528794,2.725,-0.095982
735,0.45,2.944486,2.15,-0.078458
736,0.55,2.944486,2.25,-0.145209
737,0.625,2.944486,2.325,-0.164889
738,0.7,2.944486,2.4,-0.170306
739,0.775,2.944486,2.475,-0.167226
740,0.9,2.944486,2.6,-0.152069
741,1.0,2.944486,2.7,-0.135844
742,1.5,2.944486,3.2,-0.061336
743,0.75,1.5,0.75,-0.104854
744,0.85,1.7,0.85,-0.12394
745,0.9,1.8,0.9,-0.127152
746,0.95,1.9,0.95,-0.127451
747,1.0,2.0,1.0,-0.125537
748,1.05,2.1,1.05,-0.121973
749,1.15,2.3,1.15,-0.111507
750,1.25,2.5,1.25,-0.098596
751,0.6,1.4,0.6,-0.056912
752,0.79,1.78,0.79,-0.123988
753,0.86,1.92,0.86,-0.128897
754,0.895,1.99,0.895,-0.129109
755,0.93,2.06,0.93,-0.128183
756,1.0,2.2,1.0,-0.123683
757,1.07,2.34,1.07,-0.116713
758,0.555,1.78,0.555,-0.082529
759,0.725,2.02,0.725,-0.132596
760,0.81,2.14,0.81,-0.136364
761,0.895,2.26,0.895,-0.133189
762,1.065,2.5,1.065,-0.116245
763,0.73,2.48,0.73,-0.149778
764,0.927,2.548,0.927,-0.134217
765,1.2225,2.65,1.2225,-0.097077
766,0.45,3.44,0.45,-0.076823
767,0.55,3.44,0.55,-0.1432
768,0.625,3.44,0.625,-0.16263
769,0.7,3.44,0.7,-0.167839
770,0.775,3.44,0.775,-0.164564
771,0.9,3.44,0.9,-0.149123
772,1.0,3.44,1.0,-0.132686
773,1.5,3.44,1.5,-0.057357
774,1.15,2.625,1.15,-0.105478
775,0.5,2.401,0.5,-0.092558
776,0.45,0.779423,0.0,0.341376
777,0.625,1.082532,0.0,0.031841
778,0.8,1.385641,0.0,-0.056837
779,0.95,1.645448,0.0,-0.074415
780,1.0,1.732051,0.0,-0.074875
781,1.05,1.818653,0.0,-0.073744
782,1.25,2.165064,0.0,-0.060546
783,0.3,0.0,1.1,0.593832
784,0.3,0.0,2.05,0.294397
785,0.3,0.0,2.4,0.268142
786,0.3,0.0,3.7,0.234939
787,0.3,0.52281,0.905533,0.60249
788,0.3,0.624247,1.081227,0.46715
789,0.3,0.825874,1.430457,0.345904
790,0.3,1.001684,1.734967,0.297607
791,0.3,1.177222,2.039008,0.270197
792,0.3,1.427738,2.472916,0.248899
793,0.3,1.828249,3.16662,0.235251
794,0.3,0.785171,0.453319,0.638953
795,0.3,0.96619,0.55783,0.490709
796,0.3,1.321279,0.762841,0.360256
797,0.3,1.628653,0.940304,0.306992
798,0.3,1.934585,1.116934,0.27629
799,0.3,2.3703,1.368494,0.252077
800,0.3,3.065781,1.77003,0.236317
801,0.3,0.74162,0.0,0.760695
802,0.3,1.36748,0.0,0.388537
803,0.3,1.724094,0.0,0.323652
804,0.3,2.078461,0.0,0.286739
805,0.3,2.582634,0.0,0.257334
806,0.3,3.386739,0.0,0.237958
807,0.4,0.0,1.4,0.1901
808,0.4,0.0,1.6,0.119191
809,0.4,0.0,2.3,0.024309
810,0.4,0.0,2.5,0.012911
811,0.4,0.0,2.75,0.002571
812,0.4,0.207055,1.172741,0.322227
813,0.4,0.258819,1.365926,0.191079
814,0.4,0.362347,1.752296,0.07798
815,0.4,0.452933,2.09037,0.036163
816,0.4,0.54352,2.428444,0.013297
817,0.4,0.672929,2.911407,-0.00441
818,0.4,0.4,1.09282,0.325432
819,0.4,0.5,1.266025,0.194168
820,0.4,0.6,1.439231,0.123069
821,0.4,0.7,1.612436,0.080536
822,0.4,0.8,1.785641,0.052947
823,0.4,0.875,1.915545,0.038044
824,0.4,0.95,2.045449,0.026468
825,0.4,1.05,2.218654,0.014596
826,0.4,1.175,2.43516,0.003885
827,0.4,1.5,2.998077,-0.011464
828,0.4,2.0,3.864102,-0.018649
829,0.4,0.565685,0.965685,0.33113
830,0.4,0.707107,1.107107,0.199591
831,0.4,0.98995,1.38995,0.084941
832,0.4,1.237437,1.637437,0.041369
833,0.4,1.484924,1.884924,0.016819
834,0.4,1.838478,2.238478,-0.00249
835,0.4,0.69282,0.8,0.340276
836,0.4,0.866025,0.9,0.207937
837,0.4,1.03923,1.0,0.135659
838,0.4,1.212436,1.1,0.09165
839,0.4,1.385641,1.2,0.062387
840,0.4,1.515545,1.275,0.046263
841,0.4,1.645448,1.35,0.033441
842,0.4,2.03516,1.575,0.008052
843,0.4,2.598076,1.9,-0.009625
844,0.4,3.464102,2.400001,-0.018215
845,0.4,0.772741,0.607055,0.355043
846,0.4,0.965926,0.658819,0.220679
847,0.4,1.352296,0.762347,0.101196
848,0.4,1.69037,0.852934,0.053104
849,0.4,2.028444,0.94352,0.024828
850,0.4,2.511407,1.07293,0.001891
851,0.4,0.8,0.4,0.381432
852,0.4,1.0,0.4,0.241139
853,0.4,1.2,0.4,0.163231
854,0.4,1.4,0.4,0.114591
855,0.4,1.75,0.4,0.062314
856,0.4,2.1,0.4,0.030935
857,0.4,2.6,0.4,0.005107
858,0.4,3.0,0.4,-0.006201
859,0.4,4.0,0.4,-0.01745
860,0.4,0.774597,0.2,0.427743
861,0.4,0.979796,0.2,0.266932
862,0.4,0.916515,0.0,0.311384
863,0.4,1.131371,0.0,0.200138
864,0.4,1.703673,0.0,0.072943
865,0.4,1.857418,0.0,0.055071
866,0.4,2.061553,0.0,0.036496
867,0.4,2.315707,0.0,0.0195
868,0.4,2.569047,0.0,0.007445
869,0.4,2.973214,0.0,-0.005046
870,0.4,3.97995,0.0,-0.017268
871,0.5,0.0,1.5,0.062245
872,0.5,0.0,1.7,-0.004714
873,0.5,0.258819,1.465926,0.063327
874,0.5,0.310583,1.659111,-0.003673
875,0.5,0.362347,1.852296,-0.041767
876,0.5,0.41411,2.045481,-0.065278
877,0.5,0.452933,2.19037,-0.07751
878,0.5,0.491756,2.335259,-0.086849
879,0.5,0.54352,2.528444,-0.096285
880,0.5,0.608225,2.769926,-0.104863
881,0.5,0.672929,3.011407,-0.110971
882,0.5,0.5,1.366025,0.066475
883,0.5,0.6,1.539231,-0.000611
884,0.5,0.875,2.015545,-0.075532
885,0.5,1.175,2.53516,-0.103778
886,0.5,1.5,3.098077,-0.116857
887,0.5,2.0,3.964102,-0.123287
888,0.5,0.707107,1.207107,0.072068
889,0.5,0.848528,1.348528,0.004718
890,0.5,0.98995,1.48995,-0.034338
891,0.5,1.131371,1.631371,-0.058915
892,0.5,1.237437,1.737437,-0.071983
893,0.5,1.343503,1.843503,-0.082124
894,0.5,1.484924,1.984924,-0.092479
895,0.5,1.661701,2.161701,-0.102008
896,0.5,1.838478,2.338478,-0.108812
897,0.5,0.866025,1.0,0.080576
898,0.5,1.03923,1.1,0.012791
899,0.5,1.385641,1.3,-0.052723
900,0.5,2.03516,1.675,-0.099226
901,0.5,2.598076,2.0,-0.114853
902,0.5,3.464102,2.5,-0.122791
903,0.5,0.965926,0.758819,0.093252
904,0.5,1.159111,0.810583,0.024705
905,0.5,1.352296,0.862347,-0.016398
906,0.5,1.545481,0.914111,-0.043719
907,0.5,1.69037,0.952934,-0.058814
908,0.5,1.835259,0.991756,-0.070906
909,0.5,2.028444,1.04352,-0.083507
910,0.5,2.269926,1.108225,-0.09532
911,0.5,2.511407,1.17293,-0.103917
912,0.5,1.0,0.5,0.112755
913,0.5,1.2,0.5,0.042379
914,0.5,1.4,0.5,-0.001305
915,0.5,1.6,0.5,-0.031199
916,0.5,1.9,0.5,-0.06185
917,0.5,2.1,0.5,-0.076399
918,0.5,3.0,0.5,-0.110857
919,0.5,4.0,0.5,-0.121885
920,0.5,0.968246,0.25,0.144335
921,0.5,1.173669,0.25,0.06321
922,0.5,1.377498,0.25,0.012657
923,0.5,0.866025,0.0,0.211402
924,0.5,1.090871,0.0,0.096611
925,0.5,1.30767,0.0,0.031638
926,0.5,1.519869,0.0,-0.009807
927,0.5,1.677051,0.0,-0.032199
928,0.5,1.83303,0.0,-0.049825
929,0.5,2.039608,0.0,-0.068109
930,0.5,2.296193,0.0,-0.084733
931,0.5,2.55147,0.0,-0.096602
932,0.5,2.95804,0.0,-0.109077
933,0.5,3.363035,0.0,-0.116243
934,0.5,3.968627,0.0,-0.121569
935,0.6,0.0,2.0,-0.100369
936,0.6,0.310583,1.759111,-0.065997
937,0.6,0.362347,1.952296,-0.099488
938,0.6,0.41411,2.145482,-0.118813
939,0.6,0.452933,2.29037,-0.128292
940,0.6,0.491756,2.435259,-0.135377
941,0.6,0.54352,2.628444,-0.142426
942,0.6,0.608225,2.869926,-0.148911
943,0.6,0.672929,3.111407,-0.153625
944,0.6,0.7,1.812436,-0.096813
945,0.6,0.848528,1.448528,-0.05779
946,0.6,0.98995,1.58995,-0.092025
947,0.6,1.131371,1.731371,-0.11237
948,0.6,1.237437,1.837437,-0.122688
949,0.6,1.343503,1.943503,-0.130488
950,0.6,1.484924,2.084924,-0.138482
951,0.6,1.661701,2.261701,-0.145917
952,0.6,1.838478,2.438478,-0.151389
953,0.6,1.212436,1.3,-0.084517
954,0.6,1.159111,0.910583,-0.037501
955,0.6,1.352296,0.962347,-0.073158
956,0.6,1.545481,1.014111,-0.09596
957,0.6,1.69037,1.052934,-0.108374
958,0.6,1.835259,1.091757,-0.118273
959,0.6,2.028444,1.14352,-0.128697
960,0.6,2.269926,1.208225,-0.138647
961,0.6,2.511407,1.27293,-0.146079
962,0.6,2.1,0.6,-0.12058
963,0.6,2.6,0.6,-0.141726
964,0.6,1.161895,0.3,0.006772
965,0.6,1.36748,0.3,-0.037339
966,0.6,1.571624,0.3,-0.068233
967,0.6,1.724094,0.3,-0.085867
968,0.6,1.264911,0.0,-0.009567
969,0.6,1.48324,0.0,-0.051189
970,0.6,1.643928,0.0,-0.073473
971,0.6,1.802776,0.0,-0.090882
972,0.6,2.012461,0.0,-0.108852
973,0.6,2.272114,0.0,-0.125171
974,0.6,2.529822,0.0,-0.136809
975,0.7,0.362347,2.052296,-0.128274
976,0.7,0.41411,2.245481,-0.143136
977,0.7,0.452933,2.39037,-0.149711
978,0.7,0.491756,2.535259,-0.154243
979,0.7,0.54352,2.728444,-0.158529
980,0.7,0.608225,2.969926,-0.162588
981,0.7,0.672929,3.211407,-0.165751
982,0.7,0.8,2.085641,-0.140922
983,0.7,1.5,3.298077,-0.169012
984,0.7,2.0,4.164103,-0.173548
985,0.7,0.98995,1.68995,-0.121178
986,0.7,1.131371,1.831371,-0.136889
987,0.7,1.237437,1.937437,-0.144096
988,0.7,1.343503,2.043503,-0.14933
989,0.7,1.484924,2.184925,-0.154567
990,0.7,1.661701,2.361701,-0.159557
991,0.7,1.838478,2.538478,-0.163507
992,0.7,1.385641,1.5,-0.130323
993,0.7,3.464102,2.700001,-0.172995
994,0.7,1.352296,1.062347,-0.102736
995,0.7,1.545481,1.114111,-0.120143
996,0.7,1.69037,1.152934,-0.129245
997,0.7,1.835259,1.191757,-0.136391
998,0.7,2.028444,1.24352,-0.144127
999,0.7,2.269926,1.308225,-0.151819
1000,0.7,2.511407,1.37293,-0.15779
1001,0.7,1.4,0.7,-0.085978
1002,0.7,1.6,0.7,-0.104805
1003,0.7,1.75,0.7,-0.115664
1004,0.7,3.0,0.7,-0.161845
1005,0.7,4.0,0.7,-0.171796
1006,0.7,1.355544,0.35,-0.061765
1007,0.7,1.56125,0.35,-0.086374
1008,0.7,1.714643,0.35,-0.101391
1009,0.7,1.867485,0.35,-0.113902
1010,0.7,2.070628,0.35,-0.127446
1011,0.7,1.603902,0.0,-0.083824
1012,0.7,3.327161,0.0,-0.165631
1013,0.7,3.938274,0.0,-0.171167
1014,0.8,0.41411,2.345482,-0.153632
1015,0.8,0.452933,2.490371,-0.157177
1016,0.8,0.491756,2.635259,-0.158991
1017,0.8,0.54352,2.828444,-0.160217
1018,0.8,0.608225,3.069926,-0.161422
1019,0.8,0.672929,3.311407,-0.162775
1020,0.8,1.131371,1.931371,-0.147799
1021,0.8,1.237437,2.037437,-0.151865
1022,0.8,1.343503,2.143503,-0.154254
1023,0.8,1.484924,2.284925,-0.156331
1024,0.8,1.661701,2.461701,-0.158509
1025,0.8,1.838478,2.638478,-0.160535
1026,0.8,1.515545,1.675,-0.146243
1027,0.8,1.545481,1.214111,-0.131849
1028,0.8,1.69037,1.252934,-0.137205
1029,0.8,1.835259,1.291757,-0.141138
1030,0.8,2.028444,1.34352,-0.145537
1031,0.8,2.269926,1.408225,-0.150344
1032,0.8,2.511407,1.47293,-0.154558
1033,0.8,2.6,0.8,-0.149169
1034,0.8,1.549194,0.4,-0.094186
1035,0.8,1.703673,0.4,-0.104376
1036,0.8,1.857418,0.4,-0.11389
1037,0.8,2.061553,0.4,-0.125129
1038,0.8,2.315707,0.4,-0.136437
1039,0.8,1.556438,0.0,-0.078556
1040,0.8,1.723369,0.0,-0.095694
1041,0.8,1.941649,0.0,-0.113247
1042,0.8,2.209638,0.0,-0.129157
1043,0.8,2.473864,0.0,-0.140487
1044,0.875,0.0,3.875,-0.156381
1045,0.875,0.0,4.875,-0.158496
1046,0.875,0.452933,2.56537,-0.158492
1047,0.875,0.491756,2.710259,-0.158134
1048,0.875,0.54352,2.903444,-0.156993
1049,0.875,0.608225,3.144926,-0.155763
1050,0.875,0.672929,3.386407,-0.155513
1051,0.875,1.5,3.473077,-0.155771
1052,0.875,2.0,4.339102,-0.158326
1053,0.875,1.237437,2.112437,-0.153522
1054,0.875,1.343503,2.218503,-0.153688
1055,0.875,1.484924,2.359925,-0.153217
1056,0.875,1.661701,2.536701,-0.152938
1057,0.875,1.838478,2.713478,-0.153359
1058,0.875,2.251666,2.175,-0.151001
1059,0.875,2.598076,2.375,-0.153514
1060,0.875,3.464102,2.875,-0.157734
1061,0.875,1.69037,1.327934,-0.13953
1062,0.875,1.835259,1.366757,-0.1409
1063,0.875,2.028444,1.41852,-0.142407
1064,0.875,2.269926,1.483225,-0.14467
1065,0.875,2.511407,1.54793,-0.147279
1066,0.875,3.0,0.875,-0.147866
1067,0.875,4.0,0.875,-0.156312
1068,0.875,1.69443,0.4375,-0.104716
1069,0.875,1.848944,0.4375,-0.110653
1070,0.875,2.053922,0.4375,-0.119039
1071,0.875,2.308916,0.4375,-0.128673
1072,0.875,2.562927,0.4375,-0.136447
1073,0.875,1.515545,0.0,-0.069061
1074,0.875,1.686528,0.0,-0.086156
1075,0.875,1.909025,0.0,-0.103646
1076,0.875,2.181026,0.0,-0.119503
1077,0.875,2.448341,0.0,-0.130745
1078,0.875,2.86956,0.0,-0.142619
1079,0.875,3.28548,0.0,-0.149705
1080,0.875,3.903124,0.0,-0.155292
1081,0.95,0.491756,2.785259,-0.155788
1082,0.95,0.54352,2.978444,-0.152076
1083,0.95,0.608225,3.219926,-0.148315
1084,0.95,0.672929,3.461407,-0.146245
1085,0.95,1.343503,2.293503,-0.15167
1086,0.95,1.484924,2.434925,-0.148566
1087,0.95,1.661701,2.611701,-0.14561
1088,0.95,1.838478,2.788478,-0.144191
1089,0.95,1.835259,1.441757,-0.139569
1090,0.95,2.028444,1.49352,-0.138004
1091,0.95,2.269926,1.558225,-0.137266
1092,0.95,2.511407,1.62293,-0.137975
1093,0.95,1.839667,0.475,-0.107818
1094,0.95,2.045575,0.475,-0.112023
1095,0.95,2.301494,0.475,-0.119076
1096,0.95,2.556242,0.475,-0.125712
1097,0.95,2.149419,0.0,-0.10741
1098,0.95,2.420227,0.0,-0.118686
1099,1.05,0.54352,3.078444,-0.14508
1100,1.05,0.608225,3.319926,-0.137722
1101,1.05,0.672929,3.561407,-0.13288
1102,1.05,2.0,4.514102,-0.128888
1103,1.05,1.484924,2.534925,-0.141957
1104,1.05,1.661701,2.711701,-0.135276
1105,1.05,1.838478,2.888478,-0.131008
1106,1.05,3.464102,3.050001,-0.128375
1107,1.05,2.028444,1.59352,-0.132233
1108,1.05,2.269926,1.658225,-0.127223
1109,1.05,2.511407,1.72293,-0.124825
1110,1.05,3.0,1.05,-0.120709
1111,1.05,4.0,1.05,-0.126847
1112,1.05,2.033316,0.525,-0.104739
1113,1.05,2.290606,0.525,-0.106219
1114,1.05,2.546444,0.525,-0.110363
1115,1.05,2.10238,0.0,-0.089474
1116,1.05,2.37855,0.0,-0.100781
1117,1.05,2.810249,0.0,-0.112661
1118,1.05,3.233806,0.0,-0.11974
1119,1.05,3.859729,0.0,-0.125434
1120,1.175,0.608225,3.444926,-0.125878
1121,1.175,0.672929,3.686407,-0.117205
1122,1.175,1.661701,2.836701,-0.123725
1123,1.175,1.838478,3.013478,-0.115527
1124,1.175,2.269926,1.783225,-0.116541
1125,1.175,2.511407,1.84793,-0.109707
1126,1.175,2.275378,0.5875,-0.094177
1127,1.175,2.532754,0.5875,-0.092713
1128,1.175,2.319348,0.0,-0.077866
1129,1.3,0.672929,3.811407,-0.104591
1130,1.3,1.7,4.244487,-0.087591
1131,1.3,2.0,4.764102,-0.08606
1132,1.3,1.838478,3.138478,-0.103127
1133,1.3,2.944487,3.0,-0.086483
1134,1.3,3.464102,3.300001,-0.08562
1135,1.3,2.511407,1.97293,-0.09803
1136,1.3,3.0,1.3,-0.083793
1137,1.3,3.4,1.3,-0.082721
1138,1.3,4.0,1.3,-0.084004
1139,1.3,2.517439,0.65,-0.080312
1140,1.3,2.703701,0.0,-0.068549
1141,1.3,3.141656,0.0,-0.075904
1142,1.3,3.782856,0.0,-0.081806
1143,1.5,0.0,4.900001,-0.062454
1144,1.5,0.0,5.5,-0.058176
1145,1.5,2.0,4.964102,-0.058135
1146,1.5,3.464102,3.500001,-0.057732
1147,1.5,4.0,1.5,-0.056204
1148,1.5,3.05123,0.0,-0.04705
1149,1.5,3.7081,0.0,-0.053076
1150,1.7,0.0,5.1,-0.046528
1151,1.7,0.0,5.700001,-0.037931
1152,1.7,1.7,4.644487,-0.046435
1153,1.7,2.0,5.164103,-0.037836
1154,1.7,2.944487,3.400001,-0.045827
1155,1.7,3.464102,3.700001,-0.037596
1156,1.7,3.4,1.7,-0.042802
1157,1.7,4.0,1.7,-0.036207
1158,1.7,2.944487,0.0,-0.025582
1159,1.7,3.620774,0.0,-0.031723
1160,0.6,2.3,0.0,-0.126678
1161,0.7,2.1,0.0,-0.126869
1162,0.8,2.1,0.0,-0.123399
1163,0.9,2.2,0.0,-0.117221
1164,1.0,2.3,0.0,-0.106292
1165,1.0,2.5,0.0,-0.113303
1166,0.6,2.265058,0.399391,-0.126812
1167,0.7,2.068096,0.364661,-0.127563
1168,0.8,2.068096,0.364661,-0.124941
1169,0.9,2.166577,0.382026,-0.119624
1170,1.0,2.462019,0.43412,-0.115296
1171,0.6,1.973355,0.718242,-0.115701
1172,0.7,1.973355,0.718242,-0.129287
1173,0.8,1.973355,0.718242,-0.128956
1174,1.0,2.161293,0.786646,-0.11836
1175,0.6,1.818653,1.05,-0.11613
1176,0.7,1.818653,1.05,-0.131464
1177,0.8,1.818653,1.05,-0.134052
1178,0.9,1.818653,1.05,-0.132127
1179,0.90967,1.999245,0.964635,-0.130163
1180,0.90967,2.199169,0.849209,-0.129628
1181,0.7,1.532089,1.285575,-0.127315
1182,0.8,1.532089,1.285575,-0.134282
1183,0.712175,1.548923,1.11322,-0.121731
1184,0.701315,1.769523,1.031146,-0.128707
1185,0.6,1.414133,1.685298,-0.122162
1186,0.7,1.285575,1.532089,-0.127273
1187,0.646876,1.4309,1.362785,-0.117756
1188,0.626102,1.663172,1.314475,-0.123724
1189,0.608736,1.900688,1.23114,-0.127857
1190,0.6,1.1,1.905256,-0.121564
1191,0.7,1.0,1.732051,-0.125287
1192,0.683505,1.170437,1.774412,-0.133408
1193,0.603778,1.416083,1.714953,-0.124552
1194,0.574261,1.6543,1.698224,-0.12355
1195,0.6,0.752444,2.067324,-0.120722
1196,0.6817,0.702403,1.892745,-0.121916
1197,0.638941,0.856467,1.990409,-0.127986
1198,0.597308,1.030685,2.073007,-0.12728
1199,0.557052,1.227964,2.135692,-0.121172
1200,0.6,0.382026,2.166577,-0.120008
1201,0.7,0.364661,2.068096,-0.130028
1202,0.659744,0.442185,2.197427,-0.135689
1203,0.611847,0.536401,2.330065,-0.134393
1204,0.564315,0.646201,2.457045,-0.126764
1205,0.6,0.0,2.2,-0.119679
1206,0.65,0.0,2.25,-0.134264
1207,0.6,0.0,2.4,-0.131633
1208,0.55,0.0,2.55,-0.121367
1209,0.58812,1.125497,0.246361,0.024502
1210,0.700554,1.417295,0.0,-0.058331
1211,0.700554,1.889727,0.0,-0.111933
1212,0.700554,2.362158,0.0,-0.140585
1213,0.700554,2.83459,0.0,-0.156505
1214,0.944863,1.889727,0.0,-0.093391
1215,0.708648,1.227413,0.0,-0.024334
1216,1.181079,2.045689,0.0,-0.065856
1217,1.417295,2.454827,0.0,-0.046055
1218,0.3,0.953939,0.0,0.5561
1219,0.3,0.841014,0.841014,0.476012
1220,0.3,0.0,1.3,0.460373
1221,0.4,0.69282,0.0,0.525048
1222,0.4,0.0,1.2,0.321177
1223,0.3,0.0,1.7,0.341148
1224,0.3,0.0,2.9,0.247817
1225,0.4,0.0,1.9,0.062256
1226,0.4,1.445683,0.0,0.114122
1227,0.35,0.0,1.05,0.540631
1228,0.45,0.0,1.35,0.169251
1229,0.6,0.0,1.8,-0.066936
1230,0.7,0.0,2.1,-0.129225
1231,0.6,1.03923,0.0,0.056647
1232,0.65,1.17971,0.103846,-0.00665
1233,0.8,1.465125,0.157031,-0.074085
1234,1.2,2.185543,0.208333,-0.076176
1235,0.3,0.228986,0.854586,0.796429
1236,0.3,0.420378,0.728115,0.806624
1237,0.3,0.546863,0.546863,0.831645
1238,0.3,0.598279,0.345416,0.885696
1239,0.3,0.582482,0.156076,0.992616
1240,0.25,0.0,0.75,1.212656
1241,0.25,0.190821,0.712155,1.219104
1242,0.25,0.350315,0.606763,1.241278
1243,0.25,0.455719,0.455719,1.28834
1244,0.25,0.498566,0.287847,1.377677
1245,0.25,0.485402,0.130063,1.537636
1246,0.25,0.433013,0.0,1.810982
1247,0.25,0.0,0.85,0.990364
1248,0.25,0.216886,0.809429,0.994286
1249,0.25,0.401671,0.695714,1.007874
1250,0.25,0.530432,0.530432,1.037025
1251,0.25,0.59286,0.342288,1.092817
1252,0.25,0.593045,0.158906,1.19286
1253,0.25,0.545436,0.0,1.36056
1254,0.25,0.0,1.05,0.739718
1255,0.25,0.268877,1.003462,0.741588
1256,0.25,0.50334,0.871811,0.747767
1257,0.25,0.676702,0.676702,0.760337
1258,0.25,0.775219,0.447573,0.783788
1259,0.25,0.799196,0.214144,0.825849
1260,0.25,0.759934,0.0,0.897699
1261,0.25,0.0,1.25,0.620768
1262,0.25,0.320777,1.197155,0.62208
1263,0.25,0.604332,1.046733,0.626041
1264,0.25,0.820971,0.820971,0.633003
1265,0.25,0.953738,0.550641,0.644392
1266,0.25,0.99984,0.267906,0.663594
1267,0.25,0.968246,0.0,0.696258
1268,0.25,0.0,1.45,0.565503
1269,0.25,0.372631,1.390678,0.566718
1270,0.25,0.704989,1.221077,0.570174
1271,0.25,0.964271,0.964271,0.575418
1272,0.25,1.130429,0.652654,0.582214
1273,0.25,1.197899,0.320976,0.591484
1274,0.25,1.173669,0.0,0.605995
1275,0.25,0.0,1.65,0.541103
1276,0.25,0.424459,1.584104,0.542443
1277,0.25,0.805457,1.395093,0.546239
1278,0.25,1.107026,1.107026,0.551748
1279,0.25,1.306103,0.754079,0.557713
1280,0.25,1.394528,0.373663,0.563141
1281,0.25,1.377498,0.0,0.568833
1282,0.25,0.0,2.0,0.52353
1283,0.25,0.515124,1.922468,0.52506
1284,0.25,0.981018,1.699173,0.529664
1285,0.25,1.356107,1.356107,0.537315
1286,0.25,1.612154,0.930778,0.547606
1287,0.25,1.7367,0.465347,0.558261
1288,0.25,1.732051,0.0,0.561399
1289,0.2,0.0,0.6,1.991422
1290,0.2,0.152657,0.569724,2.003804
1291,0.2,0.280252,0.48541,2.044603
1292,0.2,0.364575,0.364575,2.125484
1293,0.2,0.398852,0.230278,2.268058
1294,0.2,0.388322,0.10405,2.506547
1295,0.2,0.34641,0.0,2.891138
